Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
@MtnMD @laurajo82878461 @FreeThinkMind @DrKellyVictory @kksheld @drdavidsamadi People who make kids wear masks while their immune system develops will be responsible for many many illnesses and deaths later. It’s child abuse.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288313056041357315
"People listen. Let’s talk a little truth here. Do an experiment. Put on your mask and walk into a room with a scent, candles, freshener, perfume. Covid virus is smaller than that. If you can smell a scent the virus has no problem getting in.",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287575824531628033
"If every person in the UK used one single-use mask each day for a year, an extra 66,000 tonnes of contaminated plastic waste would be created.@GretaThunberg",face_masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290356659446067205
@mitchellvii and when in the world’s history have we quarantined the public to control infectious disease?  Can you say NEVER? #TheGreatAwakening #COVID #coronavirus #Scamdemic,face_masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281804051919728640
"Germs, Bacteria, viruses
Are food for your immune system

Wear a mask at your peril",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289243729186844672
"If you think masks work to protect you from covid (doesn't, says so on the box) then why do you care if I wear one?

If you need to social distance and wear a mask at the airport, then why do u sit right next to someone on the plane and can take the mask off to drink? ",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282423520220327937
"@Thomas1774Paine Migraines, have heard several people say the mask brings on migraines.",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1289245521148882945
"@2DBeachGirl @ksbw Yes it is, that was over the 4th of July weekend when they shut the beach down &amp; the ""so-called manditory"" masks signs went up hence WHY I took the picture!
It's sad &amp; a joke even after ALL the #truedata they still can't pull their heads out of their asses!",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289201274282364929
@BBCNewsNI Number one priority is your own health not others. If you have a health condition and you think wearing a mask will protect you then it's YOUR responsibility to protect yourself not others! Healthy people should not be wearing any sort of mask!,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1290186351837552645
@declanoscanlon @GovMurphy Schools need to open because it's the absolute right thing to do!! Enough is enough!! And since masks don't work... they should just so go back to school like normal!,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288664124168249344
@SheepDuster #informedconsent is not anti-vax. Keep tags as  #informedconsent because everyone should have the right to full medical info and right to refuse or use any medical product or procedure such as masks and vaccines.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289937777274966016
"W H O are working with HIL L &amp; KNOWLTO N, same PR lads that helped PSYOP the 1ST GULF WAR using lies now to sell us their #COVID #PLANDEMIC Agenda via celebs &amp; med experts as media influencers. That STINKS @RobertKennedyJr @ChildrensHD  #COVIDIDIOTS #COVID__19 #EXPOSED",face_masks,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287506454417739778
"Woolworths were trying to make me wear a mask. What happened to our free country. Give me freedom or give me death

#QAnons",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290788438485037057
"@CreeganPhilip @ClarkeMicah @SuzannaCMason Where? Tell me I would be genuinely interested. 
You appear to lack an understanding of basic physics &amp; hygiene, then stoop to puerile  insults, why? To beat me into submission? I'll let you in on a secret, it won't work, just like masks #KBF",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288111233749549059
"@mycael101 @catturd2 @jaketapper Exactly. And I've not worn a mask at all, been in huge crowds without masks, been at a house party close quarters with someone who 2 days later tested positive and I still haven't caught it.  So the mask debate rages on...",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288920144547389441
@DNC congressman on @MSNBC @WhipClyburn MASKS Do NOTHING. Can ANY of YOU Do Math?? The Virus Particles are .1 Microns the MASKS contain NOTHING larger THAN .3 MICRONS:see_no_evil::see_no_evil::see_no_evil:. Please Have Someone EXPLAIN To YOU ALL. Or keep listening to the #FauciTheFraud,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289715714400505857
"@annembee @jonorfolk @GFL9112 Yes... it IS that simple!

#NoMasks 
",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282264384878911488
"We are D-day plus 2 on the  @GovTimWalz mask mandate.

I have continued my normal activities and habits out in public - WITHOUT a mask.

The families of the untold thousands of people I have endangered can talk to the hand :hand_with_fingers_splayed_selector:

If your mask works, I don't need one :kissing_heart:",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287442679920549889
How are people just cool with politicians mandating unconstitutional mask mandates which is completely not backed up by science?,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1293997914457550853
"@tarsins @BreesAnna No I wouldn't. If this was the pandemic they predicted over 10million people world wide would have died. I'm sorry for the families who have list their loved ones, however wearing a mask in a normal flu season wouldn't stop it...would it? Peace :heart:
#KeepBritainFree",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1289959551379230720
"Fuck this covid psyop and fuck your masks. 

",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282101572768419840
If masks work why are people testing positive?? :thinking_face:,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288884856223674371
"@realredtarget I have heart/lung issues that do not allow me to wear a mask, but even without those issues I still would NOT wear one!!!!  When I walk thru a store, I walk by Faith &amp; not by sight:pray::raised_hands:",face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289704847902560258
@LBC @darrenadam No. Fascist government must get rid of masks FIRST.,face_masks,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290155557362360320
